"hs_code","isic4_code","match_weight"
"030376","1075",0.5
"030377","1020",0.5
"030377","1075",0.5
"030378","1020",0.5
"030378","1075",0.5
"030379","1020",0.5
"030379","1075",0.5
"030380","1020",0.5
"030380","1075",0.5
"030410","1020",0.5
"030410","1075",0.5
"030420","1020",0.5
"030420","1075",0.5
"030490","1020",0.5
"030490","1075",0.5
"030510","1020",0.5
"030510","1075",0.5
"030520","1020",0.5
"030520","1075",0.5
"030530","1020",0.5
"030530","1075",0.5
"030541","1020",0.5
"030541","1075",0.5
"030542","1020",0.5
"030542","1075",0.5
"030549","1020",0.5
"030549","1075",0.5
"030551","1020",0.5
"030551","1075",0.5
"030559","1020",0.5
"030559","1075",0.5
"030561","1020",0.5
"030561","1075",0.5
"030562","1020",0.5
"030562","1075",0.5
"030563","1020",0.5
"030563","1075",0.5
"030569","1020",0.5
"030569","1075",0.5
"030611","1020",0.5
"030611","1075",0.5
"030612","1020",0.5
"030612","1075",0.5
"030613","1020",0.5
"030613","1075",0.5
"030614","1020",0.5
"030614","1075",0.5
"030619","1020",0.5
"030619","1075",0.5
"030621","0311",0.25
"030621","0312",0.25
"030621","0321",0.25
"030621","0322",0.25
"030622","0311",0.25
"030622","0312",0.25
"030622","0321",0.25
"030622","0322",0.25
"030623","0311",0.25
"030623","0312",0.25
"030623","0321",0.25
"030623","0322",0.25
"030624","0311",0.25
"030624","0312",0.25
"030624","0321",0.25
"030624","0322",0.25
"030629","0311",0.25
"030629","0312",0.25
"030629","0321",0.25
"030629","0322",0.25
"030710","0311",0.25
"030710","0312",0.25
"030710","0321",0.25
"030710","0322",0.25
"030721","0311",0.25
"030721","0312",0.25
"030721","0321",0.25
"030721","0322",0.25
"030729","1020",0.5
"030729","1075",0.5
"030731","0311",0.25
"030731","0312",0.25
"030731","0321",0.25
"030731","0322",0.25
"030739","1020",0.5
"030739","1075",0.5
"030741","0311",0.25
"030741","0312",0.25
"030741","0321",0.25
"030741","0322",0.25
"030749","1020",0.5
"030749","1075",0.5
"030751","0311",0.25
"030751","0312",0.25
"030751","0321",0.25
"030751","0322",0.25
"030759","1020",0.5
"030759","1075",0.5
"030760","0143",0.166666666666667
"030760","0145",0.166666666666667
"030760","0146",0.166666666666667
"030760","0149",0.166666666666667
"030760","0321",0.166666666666667
"030760","0322",0.166666666666667
"030791","0311",0.25
"030791","0312",0.25
"030791","0321",0.25
"030791","0322",0.25
"030799","1020",0.5
"030799","1075",0.5
"040110","1050",1
"040120","1050",1
"040130","1050",1
"040210","1050",1
"040221","1050",1
"040229","1050",1
"040291","1050",1
"040299","1050",1
"040310","1050",1
"040390","1050",1
"040410","1050",1
"040490","1050",1
"040500","1050",1
"040610","1050",1
"040620","1050",1
"040630","1050",1
"040640","1050",1
"040690","1050",1
"040700","0143",0.166666666666667
"040700","0145",0.166666666666667
"040700","0146",0.166666666666667
"040700","0149",0.166666666666667
"040700","0321",0.166666666666667
"040700","0322",0.166666666666667
"040811","1030",0.2
"040811","1071",0.2
"040811","1075",0.2
"040811","1079",0.2
"040811","3530",0.2
"040819","1030",0.2
"040819","1071",0.2
"040819","1075",0.2
"040819","1079",0.2
"040819","3530",0.2
"040891","1030",0.2
"040891","1071",0.2
"040891","1075",0.2
"040891","1079",0.2
"040891","3530",0.2
"040899","1030",0.2
"040899","1071",0.2
"040899","1075",0.2
"040899","1079",0.2
"040899","3530",0.2
"040900","0143",0.166666666666667
"040900","0145",0.166666666666667
"040900","0146",0.166666666666667
"040900","0149",0.166666666666667
"040900","0321",0.166666666666667
"040900","0322",0.166666666666667
"041000","0143",0.166666666666667
"041000","0145",0.166666666666667
"041000","0146",0.166666666666667
"041000","0149",0.166666666666667
"041000","0321",0.166666666666667
"041000","0322",0.166666666666667
"050100","9602",1
"050300","0143",0.166666666666667
"050300","0145",0.166666666666667
"050300","0146",0.166666666666667
"050300","0149",0.166666666666667
"050300","0321",0.166666666666667
"050300","0322",0.166666666666667
"050800","0311",0.25
"050800","0312",0.25
"050800","0321",0.25
"050800","0322",0.25
"050900","0311",0.25
"050900","0312",0.25
"050900","0321",0.25
"050900","0322",0.25
"051110","0141",0.333333333333333
"051110","0142",0.333333333333333
"051110","0144",0.333333333333333
"051191","1020",0.5
"051191","1075",0.5
"060110","0113",0.0714285714285714
"060110","0119",0.0714285714285714
"060110","0121",0.0714285714285714
"060110","0122",0.0714285714285714
"060110","0123",0.0714285714285714
"060110","0124",0.0714285714285714
"060110","0125",0.0714285714285714
"060110","0126",0.0714285714285714
"060110","0127",0.0714285714285714
"060110","0128",0.0714285714285714
"060110","0129",0.0714285714285714
"060110","0130",0.0714285714285714
"060110","0230",0.0714285714285714
"060110","1102",0.0714285714285714
"060120","0113",0.0714285714285714
"060120","0119",0.0714285714285714
"060120","0121",0.0714285714285714
"060120","0122",0.0714285714285714
"060120","0123",0.0714285714285714
"060120","0124",0.0714285714285714
"060120","0125",0.0714285714285714
"060120","0126",0.0714285714285714
"060120","0127",0.0714285714285714
"060120","0128",0.0714285714285714
"060120","0129",0.0714285714285714
"060120","0130",0.0714285714285714
"060120","0230",0.0714285714285714
"060120","1102",0.0714285714285714
"060210","0113",0.0714285714285714
"060210","0119",0.0714285714285714
"060210","0121",0.0714285714285714
"060210","0122",0.0714285714285714
"060210","0123",0.0714285714285714
"060210","0124",0.0714285714285714
"060210","0125",0.0714285714285714
"060210","0126",0.0714285714285714
"060210","0127",0.0714285714285714
"060210","0128",0.0714285714285714
"060210","0129",0.0714285714285714
"060210","0130",0.0714285714285714
"060210","0230",0.0714285714285714
"060210","1102",0.0714285714285714
"060220","0113",0.0714285714285714
"060220","0119",0.0714285714285714
"060220","0121",0.0714285714285714
"060220","0122",0.0714285714285714
"060220","0123",0.0714285714285714
"060220","0124",0.0714285714285714
"060220","0125",0.0714285714285714
"060220","0126",0.0714285714285714
"060220","0127",0.0714285714285714
"060220","0128",0.0714285714285714
"060220","0129",0.0714285714285714
"060220","0130",0.0714285714285714
"060220","0230",0.0714285714285714
"060220","1102",0.0714285714285714
"060230","0113",0.0714285714285714
"060230","0119",0.0714285714285714
"060230","0121",0.0714285714285714
"060230","0122",0.0714285714285714
"060230","0123",0.0714285714285714
"060230","0124",0.0714285714285714
"060230","0125",0.0714285714285714
"060230","0126",0.0714285714285714
"060230","0127",0.0714285714285714
"060230","0128",0.0714285714285714
"060230","0129",0.0714285714285714
"060230","0130",0.0714285714285714
"060230","0230",0.0714285714285714
"060230","1102",0.0714285714285714
"060240","0113",0.0714285714285714
"060240","0119",0.0714285714285714
"060240","0121",0.0714285714285714
"060240","0122",0.0714285714285714
"060240","0123",0.0714285714285714
"060240","0124",0.0714285714285714
"060240","0125",0.0714285714285714
"060240","0126",0.0714285714285714
"060240","0127",0.0714285714285714
"060240","0128",0.0714285714285714
"060240","0129",0.0714285714285714
"060240","0130",0.0714285714285714
"060240","0230",0.0714285714285714
"060240","1102",0.0714285714285714
"060291","0113",0.0714285714285714
"060291","0119",0.0714285714285714
"060291","0121",0.0714285714285714
"060291","0122",0.0714285714285714
"060291","0123",0.0714285714285714
"060291","0124",0.0714285714285714
"060291","0125",0.0714285714285714
"060291","0126",0.0714285714285714
"060291","0127",0.0714285714285714
"060291","0128",0.0714285714285714
"060291","0129",0.0714285714285714
"060291","0130",0.0714285714285714
"060291","0230",0.0714285714285714
"060291","1102",0.0714285714285714
"060299","0113",0.0714285714285714
"060299","0119",0.0714285714285714
"060299","0121",0.0714285714285714
"060299","0122",0.0714285714285714
"060299","0123",0.0714285714285714
"060299","0124",0.0714285714285714
"060299","0125",0.0714285714285714
"060299","0126",0.0714285714285714
"060299","0127",0.0714285714285714
"060299","0128",0.0714285714285714
"060299","0129",0.0714285714285714
"060299","0130",0.0714285714285714
"060299","0230",0.0714285714285714
"060299","1102",0.0714285714285714
"060310","0113",0.0714285714285714
"060310","0119",0.0714285714285714
"060310","0121",0.0714285714285714
"060310","0122",0.0714285714285714
"060310","0123",0.0714285714285714
"060310","0124",0.0714285714285714
"060310","0125",0.0714285714285714
"060310","0126",0.0714285714285714
"060310","0127",0.0714285714285714
"060310","0128",0.0714285714285714
"060310","0129",0.0714285714285714
"060310","0130",0.0714285714285714
"060310","0230",0.0714285714285714
"060310","1102",0.0714285714285714
"060390","0113",0.0714285714285714
"060390","0119",0.0714285714285714
"060390","0121",0.0714285714285714
"060390","0122",0.0714285714285714
"060390","0123",0.0714285714285714
"060390","0124",0.0714285714285714
"060390","0125",0.0714285714285714
"060390","0126",0.0714285714285714
"060390","0127",0.0714285714285714
"060390","0128",0.0714285714285714
"060390","0129",0.0714285714285714
"060390","0130",0.0714285714285714
"060390","0230",0.0714285714285714
"060390","1102",0.0714285714285714
"060410","0121",0.0666666666666667
"060410","0122",0.0666666666666667
"060410","0123",0.0666666666666667
"060410","0124",0.0666666666666667
"060410","0125",0.0666666666666667
"060410","0126",0.0666666666666667
"060410","0127",0.0666666666666667
"060410","0128",0.0666666666666667
"060410","0129",0.0666666666666667
"060410","0130",0.0666666666666667
"060410","0210",0.0666666666666667
"060410","0220",0.0666666666666667
"060410","0230",0.0666666666666667
"060410","0240",0.0666666666666667
"060410","1102",0.0666666666666667
"060491","0121",0.0666666666666667
"060491","0122",0.0666666666666667
"060491","0123",0.0666666666666667
"060491","0124",0.0666666666666667
"060491","0125",0.0666666666666667
"060491","0126",0.0666666666666667
"060491","0127",0.0666666666666667
"060491","0128",0.0666666666666667
"060491","0129",0.0666666666666667
"060491","0130",0.0666666666666667
"060491","0210",0.0666666666666667
"060491","0220",0.0666666666666667
"060491","0230",0.0666666666666667
"060491","0240",0.0666666666666667
"060491","1102",0.0666666666666667
"060499","0121",0.0666666666666667
"060499","0122",0.0666666666666667
"060499","0123",0.0666666666666667
"060499","0124",0.0666666666666667
"060499","0125",0.0666666666666667
"060499","0126",0.0666666666666667
"060499","0127",0.0666666666666667
"060499","0128",0.0666666666666667
"060499","0129",0.0666666666666667
"060499","0130",0.0666666666666667
"060499","0210",0.0666666666666667
"060499","0220",0.0666666666666667
"060499","0230",0.0666666666666667
"060499","0240",0.0666666666666667
"060499","1102",0.0666666666666667
"070110","0111",0.0909090909090909
"070110","0112",0.0909090909090909
"070110","0113",0.0909090909090909
"070110","0114",0.0909090909090909
"070110","0115",0.0909090909090909
"070110","0116",0.0909090909090909
"070110","0119",0.0909090909090909
"070110","0126",0.0909090909090909
"070110","0128",0.0909090909090909
"070110","0129",0.0909090909090909
"070110","0163",0.0909090909090909
"070190","0111",0.0909090909090909
"070190","0112",0.0909090909090909
"070190","0113",0.0909090909090909
"070190","0114",0.0909090909090909
"070190","0115",0.0909090909090909
"070190","0116",0.0909090909090909
"070190","0119",0.0909090909090909
"070190","0126",0.0909090909090909
"070190","0128",0.0909090909090909
"070190","0129",0.0909090909090909
"070190","0163",0.0909090909090909
"070200","0113",0.0714285714285714
"070200","0119",0.0714285714285714
"070200","0121",0.0714285714285714
"070200","0122",0.0714285714285714
"070200","0123",0.0714285714285714
"070200","0124",0.0714285714285714
"070200","0125",0.0714285714285714
"070200","0126",0.0714285714285714
"070200","0127",0.0714285714285714
"070200","0128",0.0714285714285714
"070200","0129",0.0714285714285714
"070200","0130",0.0714285714285714
"070200","0230",0.0714285714285714
"070200","1102",0.0714285714285714
"070310","0113",0.0714285714285714
"070310","0119",0.0714285714285714
"070310","0121",0.0714285714285714
"070310","0122",0.0714285714285714
"070310","0123",0.0714285714285714
"070310","0124",0.0714285714285714
"070310","0125",0.0714285714285714
"070310","0126",0.0714285714285714
"070310","0127",0.0714285714285714
"070310","0128",0.0714285714285714
"070310","0129",0.0714285714285714
"070310","0130",0.0714285714285714
"070310","0230",0.0714285714285714
"070310","1102",0.0714285714285714
"070320","0113",0.0714285714285714
"070320","0119",0.0714285714285714
"070320","0121",0.0714285714285714
"070320","0122",0.0714285714285714
"070320","0123",0.0714285714285714
"070320","0124",0.0714285714285714
"070320","0125",0.0714285714285714
"070320","0126",0.0714285714285714
"070320","0127",0.0714285714285714
"070320","0128",0.0714285714285714
"070320","0129",0.0714285714285714
"070320","0130",0.0714285714285714
"070320","0230",0.0714285714285714
"070320","1102",0.0714285714285714
"070390","0113",0.0714285714285714
"070390","0119",0.0714285714285714
"070390","0121",0.0714285714285714
"070390","0122",0.0714285714285714
"070390","0123",0.0714285714285714
"070390","0124",0.0714285714285714
"070390","0125",0.0714285714285714
"070390","0126",0.0714285714285714
"070390","0127",0.0714285714285714
"070390","0128",0.0714285714285714
"070390","0129",0.0714285714285714
"070390","0130",0.0714285714285714
"070390","0230",0.0714285714285714
"070390","1102",0.0714285714285714
"070410","0113",0.0714285714285714
"070410","0119",0.0714285714285714
"070410","0121",0.0714285714285714
"070410","0122",0.0714285714285714
"070410","0123",0.0714285714285714
"070410","0124",0.0714285714285714
"070410","0125",0.0714285714285714
"070410","0126",0.0714285714285714
"070410","0127",0.0714285714285714
"070410","0128",0.0714285714285714
"070410","0129",0.0714285714285714
"070410","0130",0.0714285714285714
"070410","0230",0.0714285714285714
"070410","1102",0.0714285714285714
"070420","0113",0.0714285714285714
"070420","0119",0.0714285714285714
"070420","0121",0.0714285714285714
"070420","0122",0.0714285714285714
"070420","0123",0.0714285714285714
"070420","0124",0.0714285714285714
"070420","0125",0.0714285714285714
"070420","0126",0.0714285714285714
"070420","0127",0.0714285714285714
"070420","0128",0.0714285714285714
"070420","0129",0.0714285714285714
"070420","0130",0.0714285714285714
"070420","0230",0.0714285714285714
"070420","1102",0.0714285714285714
"070490","0113",0.0714285714285714
"070490","0119",0.0714285714285714
"070490","0121",0.0714285714285714
"070490","0122",0.0714285714285714
"070490","0123",0.0714285714285714
"070490","0124",0.0714285714285714
"070490","0125",0.0714285714285714
"070490","0126",0.0714285714285714
"070490","0127",0.0714285714285714
"070490","0128",0.0714285714285714
"070490","0129",0.0714285714285714
"070490","0130",0.0714285714285714
"070490","0230",0.0714285714285714
"070490","1102",0.0714285714285714
"070511","0113",0.0714285714285714
"070511","0119",0.0714285714285714
"070511","0121",0.0714285714285714
"070511","0122",0.0714285714285714
"070511","0123",0.0714285714285714
"070511","0124",0.0714285714285714
"070511","0125",0.0714285714285714
"070511","0126",0.0714285714285714
"070511","0127",0.0714285714285714
"070511","0128",0.0714285714285714
"070511","0129",0.0714285714285714
"070511","0130",0.0714285714285714
"070511","0230",0.0714285714285714
"070511","1102",0.0714285714285714
"070519","0113",0.0714285714285714
"070519","0119",0.0714285714285714
"070519","0121",0.0714285714285714
"070519","0122",0.0714285714285714
"070519","0123",0.0714285714285714
"070519","0124",0.0714285714285714
"070519","0125",0.0714285714285714
"070519","0126",0.0714285714285714
"070519","0127",0.0714285714285714
"070519","0128",0.0714285714285714
"070519","0129",0.0714285714285714
"070519","0130",0.0714285714285714
"070519","0230",0.0714285714285714
"070519","1102",0.0714285714285714
"070521","0113",0.0714285714285714
"070521","0119",0.0714285714285714
"070521","0121",0.0714285714285714
"070521","0122",0.0714285714285714
"070521","0123",0.0714285714285714
"070521","0124",0.0714285714285714
"070521","0125",0.0714285714285714
"070521","0126",0.0714285714285714
"070521","0127",0.0714285714285714
"070521","0128",0.0714285714285714
"070521","0129",0.0714285714285714
"070521","0130",0.0714285714285714
"070521","0230",0.0714285714285714
"070521","1102",0.0714285714285714
"070529","0113",0.0714285714285714
"070529","0119",0.0714285714285714
"070529","0121",0.0714285714285714
"070529","0122",0.0714285714285714
"070529","0123",0.0714285714285714
"070529","0124",0.0714285714285714
"070529","0125",0.0714285714285714
"070529","0126",0.0714285714285714
"070529","0127",0.0714285714285714
"070529","0128",0.0714285714285714
"070529","0129",0.0714285714285714
"070529","0130",0.0714285714285714
"070529","0230",0.0714285714285714
"070529","1102",0.0714285714285714
"070610","0113",0.0714285714285714
"070610","0119",0.0714285714285714
"070610","0121",0.0714285714285714
"070610","0122",0.0714285714285714
"070610","0123",0.0714285714285714
"070610","0124",0.0714285714285714
"070610","0125",0.0714285714285714
"070610","0126",0.0714285714285714
"070610","0127",0.0714285714285714
"070610","0128",0.0714285714285714
"070610","0129",0.0714285714285714
"070610","0130",0.0714285714285714
"070610","0230",0.0714285714285714
"070610","1102",0.0714285714285714
"070690","0113",0.0714285714285714
"070690","0119",0.0714285714285714
"070690","0121",0.0714285714285714
"070690","0122",0.0714285714285714
"070690","0123",0.0714285714285714
"070690","0124",0.0714285714285714
"070690","0125",0.0714285714285714
"070690","0126",0.0714285714285714
"070690","0127",0.0714285714285714
"070690","0128",0.0714285714285714
"070690","0129",0.0714285714285714
"070690","0130",0.0714285714285714
"070690","0230",0.0714285714285714
"070690","1102",0.0714285714285714
"070700","0113",0.0714285714285714
"070700","0119",0.0714285714285714
"070700","0121",0.0714285714285714
"070700","0122",0.0714285714285714
"070700","0123",0.0714285714285714
"070700","0124",0.0714285714285714
"070700","0125",0.0714285714285714
"070700","0126",0.0714285714285714
"070700","0127",0.0714285714285714
"070700","0128",0.0714285714285714
"070700","0129",0.0714285714285714
"070700","0130",0.0714285714285714
"070700","0230",0.0714285714285714
"070700","1102",0.0714285714285714
"070810","0113",0.0714285714285714
"070810","0119",0.0714285714285714
"070810","0121",0.0714285714285714
"070810","0122",0.0714285714285714
"070810","0123",0.0714285714285714
"070810","0124",0.0714285714285714
"070810","0125",0.0714285714285714
"070810","0126",0.0714285714285714
"070810","0127",0.0714285714285714
"070810","0128",0.0714285714285714
"070810","0129",0.0714285714285714
"070810","0130",0.0714285714285714
"070810","0230",0.0714285714285714
"070810","1102",0.0714285714285714
"070820","0113",0.0714285714285714
"070820","0119",0.0714285714285714
"070820","0121",0.0714285714285714
"070820","0122",0.0714285714285714
"070820","0123",0.0714285714285714
"070820","0124",0.0714285714285714
"070820","0125",0.0714285714285714
"070820","0126",0.0714285714285714
"070820","0127",0.0714285714285714
"070820","0128",0.0714285714285714
"070820","0129",0.0714285714285714
"070820","0130",0.0714285714285714
"070820","0230",0.0714285714285714
"070820","1102",0.0714285714285714
"070890","0113",0.0714285714285714
"070890","0119",0.0714285714285714
"070890","0121",0.0714285714285714
"070890","0122",0.0714285714285714
"070890","0123",0.0714285714285714
"070890","0124",0.0714285714285714
"070890","0125",0.0714285714285714
"070890","0126",0.0714285714285714
"070890","0127",0.0714285714285714
"070890","0128",0.0714285714285714
"070890","0129",0.0714285714285714
"070890","0130",0.0714285714285714
"070890","0230",0.0714285714285714
"070890","1102",0.0714285714285714
"070910","0113",0.0714285714285714
"070910","0119",0.0714285714285714
"070910","0121",0.0714285714285714
"070910","0122",0.0714285714285714
"070910","0123",0.0714285714285714
"070910","0124",0.0714285714285714
"070910","0125",0.0714285714285714
"070910","0126",0.0714285714285714
"070910","0127",0.0714285714285714
"070910","0128",0.0714285714285714
"070910","0129",0.0714285714285714
"070910","0130",0.0714285714285714
"070910","0230",0.0714285714285714
"070910","1102",0.0714285714285714
"070920","0113",0.0714285714285714
"070920","0119",0.0714285714285714
"070920","0121",0.0714285714285714
"070920","0122",0.0714285714285714
"070920","0123",0.0714285714285714
"070920","0124",0.0714285714285714
"070920","0125",0.0714285714285714
"070920","0126",0.0714285714285714
"070920","0127",0.0714285714285714
"070920","0128",0.0714285714285714
"070920","0129",0.0714285714285714
"070920","0130",0.0714285714285714
"070920","0230",0.0714285714285714
"070920","1102",0.0714285714285714
"070930","0113",0.0714285714285714
"070930","0119",0.0714285714285714
"070930","0121",0.0714285714285714
"070930","0122",0.0714285714285714
"070930","0123",0.0714285714285714
"070930","0124",0.0714285714285714
"070930","0125",0.0714285714285714
"070930","0126",0.0714285714285714
"070930","0127",0.0714285714285714
"070930","0128",0.0714285714285714
"070930","0129",0.0714285714285714
"070930","0130",0.0714285714285714
"070930","0230",0.0714285714285714
"070930","1102",0.0714285714285714
"070940","0113",0.0714285714285714
"070940","0119",0.0714285714285714
"070940","0121",0.0714285714285714
"070940","0122",0.0714285714285714
"070940","0123",0.0714285714285714
"070940","0124",0.0714285714285714
"070940","0125",0.0714285714285714
"070940","0126",0.0714285714285714
"070940","0127",0.0714285714285714
"070940","0128",0.0714285714285714
"070940","0129",0.0714285714285714
"070940","0130",0.0714285714285714
"070940","0230",0.0714285714285714
"070940","1102",0.0714285714285714
"070951","0113",0.0714285714285714
"070951","0119",0.0714285714285714
"070951","0121",0.0714285714285714
"070951","0122",0.0714285714285714
"070951","0123",0.0714285714285714
"070951","0124",0.0714285714285714
"070951","0125",0.0714285714285714
"070951","0126",0.0714285714285714
"070951","0127",0.0714285714285714
"070951","0128",0.0714285714285714
"070951","0129",0.0714285714285714
"070951","0130",0.0714285714285714
"070951","0230",0.0714285714285714
"070951","1102",0.0714285714285714
"070952","0113",0.0714285714285714
"070952","0119",0.0714285714285714
"070952","0121",0.0714285714285714
"070952","0122",0.0714285714285714
"070952","0123",0.0714285714285714
"070952","0124",0.0714285714285714
"070952","0125",0.0714285714285714
"070952","0126",0.0714285714285714
"070952","0127",0.0714285714285714
"070952","0128",0.0714285714285714
"070952","0129",0.0714285714285714
"070952","0130",0.0714285714285714
"070952","0230",0.0714285714285714
"070952","1102",0.0714285714285714
"070960","0113",0.0714285714285714
"070960","0119",0.0714285714285714
"070960","0121",0.0714285714285714
"070960","0122",0.0714285714285714
"070960","0123",0.0714285714285714
"070960","0124",0.0714285714285714
"070960","0125",0.0714285714285714
"070960","0126",0.0714285714285714
"070960","0127",0.0714285714285714
"070960","0128",0.0714285714285714
"070960","0129",0.0714285714285714
"070960","0130",0.0714285714285714
"070960","0230",0.0714285714285714
"070960","1102",0.0714285714285714
"070970","0113",0.0714285714285714
